ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
121933,R. Adler,33,https://cdn.sofifa.org/players/4/19/121933.png,Germany,https://cdn.sofifa.org/flags/21.png,79,79,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,€6.5M,€25K,1155,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 1, 2017",,2019,6'3,187lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,14.0,10.0,39.0,18.0,13.0,12.0,13.0,36.0,20.0,42.0,32.0,49.0,80.0,43.0,23.0,69.0,22.0,66.0,14.0,25.0,17.0,7.0,38.0,21.0,49.0,9.0,12.0,13.0,78.0,77.0,70.0,81.0,79.0,€11.7M
108080,S. Lichtsteiner,34,https://cdn.sofifa.org/players/4/19/108080.png,Switzerland,https://cdn.sofifa.org/flags/47.png,79,79,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€3.6M,€94K,2020,Right,3.0,3.0,3.0,High/ High,Lean,Yes,RB,2.0,"Jul 1, 2018",,2019,6'0,168lbs,67+3,67+3,67+3,70+3,69+3,69+3,69+3,70+3,69+3,69+3,69+3,71+3,72+3,72+3,72+3,71+3,77+3,76+3,76+3,76+3,77+3,77+3,77+3,77+3,77+3,77+3,78.0,45.0,70.0,77.0,62.0,76.0,68.0,66.0,70.0,76.0,65.0,69.0,73.0,79.0,77.0,74.0,73.0,76.0,70.0,68.0,82.0,82.0,66.0,62.0,64.0,80.0,78.0,80.0,80.0,4.0,3.0,2.0,3.0,2.0,€6.8M
53050,E. Adebayor,34,https://cdn.sofifa.org/players/4/19/53050.png,Togo,https://cdn.sofifa.org/flags/144.png,79,79,Medipol Başakşehir FK,https://cdn.sofifa.org/teams/2/light/101014.png,€6.5M,€34K,1835,Right,3.0,3.0,3.0,Medium/ Medium,Lean,Yes,ST,10.0,"Jan 31, 2017",,2020,6'4,181lbs,77+3,77+3,77+3,71+3,74+3,74+3,74+3,71+3,72+3,72+3,72+3,70+3,65+3,65+3,65+3,70+3,51+3,52+3,52+3,52+3,51+3,49+3,50+3,50+3,50+3,49+3,58.0,80.0,92.0,72.0,76.0,72.0,64.0,44.0,55.0,74.0,67.0,70.0,65.0,76.0,52.0,78.0,76.0,57.0,82.0,66.0,70.0,31.0,78.0,76.0,79.0,84.0,25.0,25.0,19.0,13.0,9.0,12.0,9.0,13.0,€12.4M
80,E. Belözoğlu,37,https://cdn.sofifa.org/players/4/19/80.png,Turkey,https://cdn.sofifa.org/flags/48.png,79,79,Medipol Başakşehir FK,https://cdn.sofifa.org/teams/2/light/101014.png,€4M,€23K,2047,Left,2.0,4.0,4.0,Medium/ Medium,Stocky,No,CM,5.0,"Jul 9, 2015",,2019,5'7,159lbs,67+2,67+2,67+2,72+2,72+2,72+2,72+2,72+2,76+2,76+2,76+2,73+2,78+2,78+2,78+2,73+2,68+2,74+2,74+2,74+2,68+2,65+2,66+2,66+2,66+2,65+2,80.0,68.0,43.0,86.0,69.0,78.0,83.0,80.0,87.0,82.0,54.0,38.0,68.0,73.0,81.0,77.0,72.0,61.0,65.0,76.0,87.0,66.0,63.0,86.0,85.0,80.0,65.0,67.0,60.0,7.0,11.0,7.0,14.0,8.0,€7.6M
169115,A. Masiello,32,https://cdn.sofifa.org/players/4/19/169115.png,Italy,https://cdn.sofifa.org/flags/27.png,79,79,Atalanta,https://cdn.sofifa.org/teams/2/light/39.png,€7M,€30K,1727,Right,2.0,2.0,2.0,Medium/ High,Normal,No,CB,5.0,"Jul 26, 2011",,2023,6'0,181lbs,52+2,52+2,52+2,52+2,51+2,51+2,51+2,52+2,52+2,52+2,52+2,55+2,59+2,59+2,59+2,55+2,70+2,72+2,72+2,72+2,70+2,72+2,77+2,77+2,77+2,72+2,60.0,23.0,76.0,66.0,52.0,54.0,47.0,35.0,68.0,62.0,58.0,55.0,60.0,79.0,56.0,63.0,79.0,63.0,75.0,41.0,76.0,84.0,30.0,36.0,31.0,74.0,78.0,83.0,80.0,14.0,7.0,12.0,12.0,12.0,€11.9M
169705,R. Bertrand,28,https://cdn.sofifa.org/players/4/19/169705.png,England,https://cdn.sofifa.org/flags/14.png,79,79,Southampton,https://cdn.sofifa.org/teams/2/light/17.png,€10M,€53K,2004,Left,2.0,3.0,3.0,High/ Medium,Normal,Yes,LB,21.0,"Feb 2, 2015",,2021,5'10,187lbs,65+2,65+2,65+2,70+2,68+2,68+2,68+2,70+2,68+2,68+2,68+2,72+2,70+2,70+2,70+2,72+2,78+2,75+2,75+2,75+2,78+2,77+2,75+2,75+2,75+2,77+2,82.0,50.0,68.0,76.0,43.0,77.0,74.0,66.0,70.0,78.0,78.0,76.0,73.0,76.0,69.0,59.0,70.0,78.0,70.0,54.0,73.0,77.0,63.0,51.0,52.0,76.0,76.0,81.0,80.0,11.0,13.0,15.0,10.0,15.0,€19M
170797,N. Şahin,29,https://cdn.sofifa.org/players/4/19/170797.png,Turkey,https://cdn.sofifa.org/flags/48.png,79,79,SV Werder Bremen,https://cdn.sofifa.org/teams/2/light/38.png,€10M,€32K,2054,Left,3.0,3.0,3.0,Medium/ Medium,Lean,Yes,CDM,17.0,"Aug 31, 2018",,2020,5'11,161lbs,69+3,69+3,69+3,71+3,71+3,71+3,71+3,71+3,75+3,75+3,75+3,71+3,78+3,78+3,78+3,71+3,72+3,77+3,77+3,77+3,72+3,71+3,73+3,73+3,73+3,71+3,79.0,61.0,64.0,84.0,80.0,76.0,82.0,80.0,84.0,81.0,40.0,34.0,74.0,82.0,73.0,83.0,71.0,60.0,71.0,77.0,66.0,80.0,67.0,82.0,39.0,84.0,74.0,74.0,77.0,13.0,10.0,13.0,12.0,11.0,€17M
172723,A. Begović,31,https://cdn.sofifa.org/players/4/19/172723.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,79,79,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,€7.5M,€52K,1234,Right,3.0,2.0,1.0,Medium/ Medium,Lean,Yes,GK,27.0,"May 30, 2017",,2020,6'6,183lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,19.0,12.0,26.0,12.0,16.0,17.0,15.0,32.0,24.0,52.0,58.0,52.0,74.0,40.0,28.0,38.0,36.0,80.0,12.0,42.0,21.0,11.0,34.0,40.0,61.0,18.0,11.0,12.0,80.0,80.0,72.0,77.0,79.0,€14.3M
183909,I. Traoré,30,https://cdn.sofifa.org/players/4/19/183909.png,Guinea,https://cdn.sofifa.org/flags/118.png,79,79,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€12M,€34K,1979,Left,2.0,2.0,4.0,High/ High,Lean,No,RM,16.0,"Jul 1, 2014",,2021,5'7,134lbs,71+2,71+2,71+2,79+2,77+2,77+2,77+2,79+2,78+2,78+2,78+2,78+2,72+2,72+2,72+2,78+2,64+2,60+2,60+2,60+2,64+2,60+2,50+2,50+2,50+2,60+2,80.0,66.0,44.0,76.0,75.0,85.0,85.0,75.0,74.0,80.0,89.0,79.0,93.0,80.0,94.0,80.0,71.0,63.0,43.0,76.0,53.0,41.0,76.0,76.0,56.0,79.0,48.0,43.0,40.0,6.0,6.0,11.0,8.0,7.0,€20.4M
183892,G. Mercado,31,https://cdn.sofifa.org/players/4/19/183892.png,Argentina,https://cdn.sofifa.org/flags/52.png,79,79,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€8.5M,€19K,1988,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,Yes,RCB,2.0,"Aug 9, 2016",,2019,5'11,183lbs,67+2,67+2,67+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,74+2,74+2,74+2,74+2,74+2,75+2,77+2,77+2,77+2,75+2,68.0,60.0,76.0,71.0,66.0,57.0,68.0,54.0,65.0,70.0,75.0,75.0,66.0,72.0,60.0,68.0,76.0,77.0,82.0,58.0,81.0,80.0,63.0,60.0,49.0,73.0,77.0,80.0,78.0,12.0,16.0,10.0,12.0,6.0,€17.9M
183580,N. Petersen,29,https://cdn.sofifa.org/players/4/19/183580.png,Germany,https://cdn.sofifa.org/flags/21.png,79,79,SC Freiburg,https://cdn.sofifa.org/teams/2/light/25.png,€12.5M,€35K,1833,Right,2.0,4.0,3.0,High/ High,Normal,No,RS,18.0,"Jul 1, 2015",,2021,6'2,185lbs,76+2,76+2,76+2,68+2,72+2,72+2,72+2,68+2,68+2,68+2,68+2,67+2,64+2,64+2,64+2,67+2,56+2,56+2,56+2,56+2,56+2,54+2,54+2,54+2,54+2,54+2,58.0,84.0,82.0,65.0,83.0,64.0,57.0,45.0,49.0,70.0,57.0,62.0,64.0,84.0,57.0,79.0,66.0,81.0,76.0,65.0,60.0,39.0,85.0,61.0,76.0,82.0,46.0,44.0,21.0,11.0,7.0,15.0,13.0,7.0,€22.5M
183497,O. Karnezis,32,https://cdn.sofifa.org/players/4/19/183497.png,Greece,https://cdn.sofifa.org/flags/22.png,79,79,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€7M,€48K,1207,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,27.0,"Jul 6, 2018",,2021,6'3,179lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,16.0,24.0,22.0,14.0,15.0,11.0,11.0,36.0,23.0,44.0,34.0,45.0,75.0,49.0,22.0,64.0,33.0,66.0,18.0,18.0,23.0,10.0,47.0,21.0,60.0,20.0,15.0,24.0,80.0,78.0,72.0,77.0,81.0,€11.9M
183285,M. Sakho,28,https://cdn.sofifa.org/players/4/19/183285.png,France,https://cdn.sofifa.org/flags/18.png,79,80,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,€11.5M,€58K,1698,Left,3.0,2.0,2.0,Medium/ High,Normal,Yes,CB,5.0,"Aug 31, 2017",,2021,6'2,183lbs,51+3,51+3,51+3,52+3,51+3,51+3,51+3,52+3,55+3,55+3,55+3,56+3,63+3,63+3,63+3,56+3,69+3,74+3,74+3,74+3,69+3,71+3,78+3,78+3,78+3,71+3,58.0,23.0,74.0,77.0,20.0,50.0,50.0,30.0,69.0,63.0,49.0,55.0,50.0,70.0,54.0,51.0,75.0,70.0,91.0,38.0,87.0,81.0,36.0,53.0,40.0,76.0,74.0,82.0,78.0,14.0,12.0,9.0,7.0,8.0,€22.7M
182002,Sidnei,28,https://cdn.sofifa.org/players/4/19/182002.png,Brazil,https://cdn.sofifa.org/flags/54.png,79,80,Real Betis,https://cdn.sofifa.org/teams/2/light/449.png,€11.5M,€27K,1780,Right,2.0,2.0,2.0,High/ Medium,Stocky,Yes,LCB,12.0,"Aug 2, 2018",,2022,6'2,194lbs,61+2,61+2,61+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,61+2,64+2,64+2,64+2,61+2,71+2,74+2,74+2,74+2,71+2,72+2,77+2,77+2,77+2,72+2,58.0,46.0,75.0,70.0,33.0,59.0,36.0,39.0,68.0,76.0,65.0,63.0,36.0,75.0,38.0,61.0,79.0,68.0,90.0,50.0,77.0,80.0,44.0,44.0,58.0,71.0,75.0,81.0,75.0,10.0,16.0,12.0,9.0,14.0,€25M
181820,S. Jovetić,28,https://cdn.sofifa.org/players/4/19/181820.png,Montenegro,https://cdn.sofifa.org/flags/15.png,79,79,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€13M,€79K,1962,Right,3.0,4.0,3.0,Medium/ Medium,Normal,Yes,ST,10.0,"Aug 29, 2017",,2021,6'0,174lbs,78+3,78+3,78+3,78+3,79+3,79+3,79+3,78+3,79+3,79+3,79+3,77+3,72+3,72+3,72+3,77+3,58+3,56+3,56+3,56+3,58+3,54+3,49+3,49+3,49+3,54+3,72.0,80.0,74.0,81.0,79.0,82.0,85.0,72.0,64.0,83.0,68.0,73.0,79.0,76.0,68.0,81.0,70.0,68.0,72.0,80.0,50.0,30.0,80.0,82.0,80.0,78.0,31.0,32.0,30.0,9.0,7.0,5.0,9.0,10.0,€24.7M
178311,Eder,31,https://cdn.sofifa.org/players/4/19/178311.png,Italy,https://cdn.sofifa.org/flags/27.png,79,79,Jiangsu Suning FC,https://cdn.sofifa.org/teams/2/light/112162.png,€11.5M,€29K,1946,Right,3.0,4.0,4.0,High/ Medium,Normal,Yes,RS,9.0,"Jul 13, 2018",,2021,5'10,159lbs,77+3,77+3,77+3,80+3,80+3,80+3,80+3,80+3,79+3,79+3,79+3,78+3,70+3,70+3,70+3,78+3,58+3,53+3,53+3,53+3,58+3,53+3,43+3,43+3,43+3,53+3,72.0,78.0,60.0,76.0,76.0,83.0,80.0,78.0,58.0,83.0,85.0,84.0,81.0,78.0,80.0,80.0,50.0,78.0,60.0,76.0,60.0,24.0,83.0,78.0,78.0,78.0,31.0,20.0,26.0,8.0,12.0,11.0,10.0,9.0,€24.7M
178224,J. Hernández,30,https://cdn.sofifa.org/players/4/19/178224.png,Mexico,https://cdn.sofifa.org/flags/83.png,79,79,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€12M,€90K,1864,Right,3.0,3.0,3.0,Medium/ Low,Normal,Yes,ST,17.0,"Jul 24, 2017",,2020,5'9,161lbs,76+3,76+3,76+3,74+3,76+3,76+3,76+3,74+3,73+3,73+3,73+3,72+3,66+3,66+3,66+3,72+3,53+3,50+3,50+3,50+3,53+3,50+3,45+3,45+3,45+3,50+3,64.0,84.0,79.0,65.0,74.0,73.0,67.0,52.0,56.0,77.0,77.0,69.0,75.0,82.0,79.0,75.0,83.0,66.0,53.0,66.0,59.0,26.0,86.0,70.0,74.0,79.0,21.0,29.0,25.0,14.0,12.0,9.0,12.0,11.0,€22.8M
177723,Fabricio,30,https://cdn.sofifa.org/players/4/19/177723.png,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Fulham,https://cdn.sofifa.org/teams/2/light/144.png,€8M,€47K,1321,Right,1.0,4.0,1.0,Medium/ Medium,Normal,Yes,GK,31.0,"Jul 24, 2018",,2021,6'0,176lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,14.0,44.0,13.0,25.0,19.0,15.0,40.0,35.0,59.0,54.0,57.0,74.0,48.0,25.0,76.0,42.0,56.0,14.0,33.0,26.0,14.0,51.0,22.0,56.0,22.0,14.0,11.0,76.0,80.0,77.0,77.0,79.0,€15.2M
177644,Kiko Casilla,31,https://cdn.sofifa.org/players/4/19/177644.png,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€7.5M,€105K,1279,Right,2.0,2.0,1.0,Medium/ Medium,Normal,No,GK,13.0,"Jul 19, 2015",,2020,6'3,190lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,14.0,13.0,30.0,12.0,12.0,25.0,25.0,24.0,20.0,32.0,49.0,43.0,74.0,58.0,24.0,69.0,43.0,79.0,13.0,45.0,20.0,12.0,52.0,23.0,60.0,26.0,15.0,11.0,74.0,81.0,79.0,81.0,77.0,€15.4M
177633,Ángel,31,https://cdn.sofifa.org/players/4/19/177633.png,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Getafe CF,https://cdn.sofifa.org/teams/2/light/1860.png,€11.5M,€31K,1854,Right,1.0,3.0,3.0,High/ Medium,Lean,No,ST,9.0,"Jul 6, 2017",,2020,5'8,150lbs,77+2,77+2,77+2,75+2,77+2,77+2,77+2,75+2,74+2,74+2,74+2,72+2,66+2,66+2,66+2,72+2,54+2,52+2,52+2,52+2,54+2,51+2,47+2,47+2,47+2,51+2,56.0,79.0,74.0,73.0,78.0,80.0,49.0,50.0,49.0,81.0,74.0,74.0,79.0,80.0,76.0,81.0,76.0,66.0,64.0,80.0,62.0,26.0,79.0,62.0,69.0,70.0,42.0,23.0,20.0,6.0,13.0,8.0,14.0,11.0,€24.2M
177358,M. Schneiderlin,28,https://cdn.sofifa.org/players/4/19/177358.png,France,https://cdn.sofifa.org/flags/18.png,79,79,Everton,https://cdn.sofifa.org/teams/2/light/7.png,€10M,€92K,1991,Right,2.0,3.0,3.0,Low/ High,Lean,Yes,CDM,18.0,"Jan 12, 2017",,2021,6'1,165lbs,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,69+2,73+2,73+2,73+2,69+2,74+2,77+2,77+2,77+2,74+2,74+2,76+2,76+2,76+2,74+2,65.0,58.0,69.0,78.0,56.0,68.0,68.0,63.0,75.0,80.0,58.0,58.0,69.0,76.0,69.0,71.0,68.0,79.0,75.0,56.0,81.0,81.0,63.0,69.0,56.0,79.0,77.0,78.0,77.0,6.0,11.0,12.0,14.0,7.0,€19M
176944,M. Fellaini,30,https://cdn.sofifa.org/players/4/19/176944.png,Belgium,https://cdn.sofifa.org/flags/7.png,79,79,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€11.5M,€120K,1994,Right,3.0,3.0,3.0,Medium/ Medium,Lean,Yes,CM,8.0,"Sep 2, 2013",,2020,6'4,187lbs,76+3,76+3,76+3,69+3,73+3,73+3,73+3,69+3,72+3,72+3,72+3,70+3,75+3,75+3,75+3,70+3,70+3,77+3,77+3,77+3,70+3,70+3,78+3,78+3,78+3,70+3,61.0,73.0,93.0,81.0,68.0,67.0,64.0,46.0,66.0,82.0,41.0,48.0,47.0,81.0,49.0,75.0,64.0,75.0,91.0,65.0,94.0,74.0,84.0,73.0,64.0,78.0,77.0,77.0,60.0,8.0,6.0,9.0,15.0,16.0,€21.3M
176731,P. Wernbloom,32,https://cdn.sofifa.org/players/4/19/176731.png,Sweden,https://cdn.sofifa.org/flags/46.png,79,79,PAOK,https://cdn.sofifa.org/teams/2/light/393.png,€7M,€1K,2000,Right,2.0,3.0,3.0,Medium/ High,Normal,No,CDM,19.0,"Aug 17, 2018",,2021,6'2,187lbs,73+2,73+2,73+2,68+2,71+2,71+2,71+2,68+2,71+2,71+2,71+2,69+2,74+2,74+2,74+2,69+2,74+2,78+2,78+2,78+2,74+2,74+2,79+2,79+2,79+2,74+2,58.0,70.0,86.0,75.0,53.0,68.0,54.0,32.0,72.0,74.0,55.0,61.0,53.0,77.0,55.0,81.0,56.0,89.0,86.0,72.0,89.0,82.0,75.0,71.0,66.0,76.0,73.0,79.0,80.0,14.0,9.0,13.0,13.0,9.0,€14.7M
176550,D. Ospina,29,https://cdn.sofifa.org/players/4/19/176550.png,Colombia,https://cdn.sofifa.org/flags/56.png,79,79,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€8.5M,€80K,1172,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,,Arsenal,"Jun 30, 2019",6'0,176lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,15.0,36.0,12.0,12.0,10.0,13.0,32.0,32.0,34.0,34.0,44.0,72.0,50.0,35.0,75.0,29.0,38.0,12.0,20.0,25.0,16.0,50.0,26.0,60.0,11.0,13.0,12.0,83.0,70.0,78.0,77.0,85.0,
173426,S. Mignolet,30,https://cdn.sofifa.org/players/4/19/173426.png,Belgium,https://cdn.sofifa.org/flags/7.png,79,79,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€8M,€76K,1254,Right,3.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,12.0,"Jun 25, 2013",,2021,6'4,192lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,16.0,37.0,16.0,14.0,16.0,12.0,34.0,26.0,50.0,52.0,34.0,74.0,52.0,45.0,69.0,31.0,72.0,16.0,34.0,21.0,14.0,43.0,41.0,61.0,7.0,14.0,16.0,80.0,74.0,64.0,76.0,82.0,€15.2M
199767,M. van Ginkel,25,https://cdn.sofifa.org/players/4/19/199767.png,Netherlands,https://cdn.sofifa.org/flags/34.png,79,80,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€14.5M,€98K,2102,Right,2.0,4.0,3.0,High/ High,Lean,Yes,CM,26.0,"Jul 5, 2013",,2020,6'1,181lbs,75+2,75+2,75+2,75+2,76+2,76+2,76+2,75+2,77+2,77+2,77+2,75+2,77+2,77+2,77+2,75+2,72+2,74+2,74+2,74+2,72+2,71+2,71+2,71+2,71+2,71+2,71.0,76.0,74.0,83.0,74.0,75.0,66.0,69.0,79.0,80.0,62.0,69.0,71.0,77.0,59.0,79.0,74.0,76.0,71.0,76.0,69.0,63.0,78.0,77.0,84.0,84.0,71.0,73.0,68.0,7.0,11.0,13.0,13.0,14.0,€27.9M
199005,M. Ryan,26,https://cdn.sofifa.org/players/4/19/199005.png,Australia,https://cdn.sofifa.org/flags/195.png,79,81,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,€10.5M,€41K,1341,Right,1.0,4.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 1, 2017",,2022,6'0,181lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11.0,14.0,40.0,15.0,13.0,23.0,12.0,45.0,24.0,53.0,52.0,53.0,73.0,50.0,35.0,78.0,34.0,68.0,18.0,36.0,23.0,10.0,68.0,25.0,64.0,10.0,20.0,17.0,81.0,74.0,82.0,78.0,83.0,€20.7M
200155,H. Vanaken,25,https://cdn.sofifa.org/players/4/19/200155.png,Belgium,https://cdn.sofifa.org/flags/7.png,79,81,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,€15.5M,€27K,1975,Right,1.0,5.0,4.0,High/ High,Lean,No,CAM,18.0,"Jul 1, 2015",,2020,6'5,176lbs,74+2,74+2,74+2,74+2,76+2,76+2,76+2,74+2,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,68+2,71+2,71+2,71+2,68+2,64+2,63+2,63+2,63+2,64+2,71.0,74.0,73.0,84.0,70.0,77.0,75.0,78.0,80.0,83.0,45.0,55.0,56.0,80.0,58.0,74.0,47.0,91.0,76.0,75.0,45.0,69.0,81.0,83.0,66.0,80.0,70.0,53.0,32.0,13.0,6.0,9.0,15.0,11.0,€24.4M
220018,A. Rebić,24,https://cdn.sofifa.org/players/4/19/220018.png,Croatia,https://cdn.sofifa.org/flags/10.png,79,82,Eintracht Frankfurt,https://cdn.sofifa.org/teams/2/light/1824.png,€16M,€39K,1987,Right,1.0,3.0,3.0,High/ Medium,Normal,No,CAM,4.0,"Dec 20, 2017",,2022,6'1,172lbs,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,75+2,75+2,75+2,76+2,69+2,69+2,69+2,76+2,59+2,57+2,57+2,57+2,59+2,56+2,53+2,53+2,53+2,56+2,74.0,79.0,71.0,72.0,83.0,83.0,75.0,58.0,57.0,79.0,83.0,86.0,75.0,77.0,66.0,81.0,66.0,80.0,83.0,78.0,84.0,29.0,75.0,68.0,63.0,73.0,20.0,50.0,25.0,13.0,15.0,12.0,13.0,14.0,€28.4M
225663,A. Golovin,22,https://cdn.sofifa.org/players/4/19/225663.png,Russia,https://cdn.sofifa.org/flags/40.png,79,85,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€17M,€61K,2107,Right,1.0,4.0,4.0,High/ High,Lean,No,CAM,17.0,"Jul 27, 2018",,2023,5'11,152lbs,72+2,72+2,72+2,78+2,78+2,78+2,78+2,78+2,79+2,79+2,79+2,78+2,78+2,78+2,78+2,78+2,75+2,74+2,74+2,74+2,75+2,73+2,67+2,67+2,67+2,73+2,69.0,72.0,38.0,80.0,70.0,86.0,75.0,79.0,73.0,82.0,80.0,83.0,82.0,79.0,78.0,76.0,63.0,85.0,54.0,75.0,81.0,70.0,73.0,78.0,52.0,80.0,67.0,75.0,66.0,12.0,14.0,14.0,10.0,16.0,€35.7M
225647,M. Campaña,29,https://cdn.sofifa.org/players/4/19/225647.png,Uruguay,https://cdn.sofifa.org/flags/60.png,79,80,Independiente,https://cdn.sofifa.org/teams/2/light/110093.png,€10M,€21K,1243,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,25.0,"Jan 1, 2017",,2021,6'1,165lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,16.0,15.0,31.0,12.0,18.0,15.0,13.0,25.0,29.0,40.0,48.0,40.0,71.0,44.0,28.0,60.0,18.0,81.0,17.0,27.0,30.0,18.0,55.0,23.0,51.0,22.0,16.0,18.0,81.0,75.0,74.0,80.0,82.0,€14.8M
224254,C. Pavón,22,https://cdn.sofifa.org/players/4/19/224254.png,Argentina,https://cdn.sofifa.org/flags/52.png,79,85,Boca Juniors,https://cdn.sofifa.org/teams/2/light/1877.png,€17.5M,€27K,2030,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RW,7.0,"Jul 14, 2014",,2022,5'9,172lbs,74+2,74+2,74+2,79+2,78+2,78+2,78+2,79+2,78+2,78+2,78+2,78+2,73+2,73+2,73+2,78+2,66+2,63+2,63+2,63+2,66+2,62+2,54+2,54+2,54+2,62+2,76.0,72.0,48.0,76.0,57.0,79.0,72.0,77.0,68.0,76.0,93.0,90.0,92.0,77.0,85.0,84.0,61.0,92.0,73.0,84.0,56.0,49.0,78.0,77.0,59.0,68.0,65.0,34.0,30.0,11.0,10.0,9.0,13.0,7.0,€28M
224069,K. Toko-Ekambi,25,https://cdn.sofifa.org/players/4/19/224069.png,Cameroon,https://cdn.sofifa.org/flags/103.png,79,80,Villarreal CF,https://cdn.sofifa.org/teams/2/light/483.png,€15M,€38K,1878,Right,2.0,4.0,3.0,High/ Medium,Lean,No,LS,7.0,"Jul 2, 2018",,2023,6'1,163lbs,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,74+2,74+2,74+2,75+2,66+2,66+2,66+2,75+2,55+2,49+2,49+2,49+2,55+2,51+2,43+2,43+2,43+2,51+2,74.0,81.0,74.0,69.0,72.0,80.0,62.0,63.0,58.0,80.0,84.0,83.0,79.0,76.0,75.0,78.0,71.0,70.0,77.0,72.0,43.0,28.0,80.0,65.0,69.0,78.0,27.0,14.0,18.0,10.0,12.0,12.0,8.0,14.0,€32.6M
223682,Granell,29,https://cdn.sofifa.org/players/4/19/223682.png,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Girona FC,https://cdn.sofifa.org/teams/2/light/110062.png,€12M,€37K,2052,Left,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,LWB,6.0,"Jul 1, 2014",,2021,5'9,154lbs,71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,76+2,76+2,76+2,74+2,77+2,77+2,77+2,74+2,71+2,73+2,73+2,73+2,71+2,69+2,67+2,67+2,67+2,69+2,73.0,74.0,55.0,83.0,56.0,76.0,80.0,76.0,79.0,80.0,65.0,60.0,71.0,72.0,77.0,73.0,66.0,69.0,64.0,81.0,73.0,74.0,74.0,78.0,68.0,69.0,55.0,75.0,65.0,6.0,13.0,13.0,14.0,14.0,€25.2M
