ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
229188,V. Pavlidis,23,https://cdn.sofifa.net/players/229/188/23_60.png,Greece,https://cdn.sofifa.net/flags/gr.png,76,82,AZ Alkmaar,https://cdn.sofifa.net/teams/1906/30.png,€12M,€11K,1923,Right,1,4,3,High/ Medium,Normal (185+),No,<span class="pos pos25">ST,9-Jul-21,nan,2025,185cm,82kg,€20.4M,9,nan
223790,S. Becker,27,https://cdn.sofifa.net/players/223/790/23_60.png,Suriname,https://cdn.sofifa.net/flags/sr.png,76,77,1. FC Union Berlin,https://cdn.sofifa.net/teams/1831/30.png,€9M,€32K,1923,Right,1,2,3,Medium/ Low,Normal (170-185),No,<span class="pos pos26">LS,1-Jul-19,nan,2023,180cm,77kg,€16.9M,27,nan
220196,D. Brooks,24,https://cdn.sofifa.net/players/220/196/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,76,79,AFC Bournemouth,https://cdn.sofifa.net/teams/1943/30.png,€10M,€42K,1922,Left,1,3,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos29">RES,1-Jul-18,nan,2023,180cm,62kg,€20.8M,7,nan
210007,André Ramalho,30,https://cdn.sofifa.net/players/210/007/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,76,PSV,https://cdn.sofifa.net/teams/247/30.png,€6M,€16K,1918,Right,2,5,2,Medium/ High,Normal (170-185),No,<span class="pos pos28">SUB,1-Jul-21,nan,2024,182cm,78kg,€8.4M,5,nan
236264,22 P. Aquino,26,https://cdn.sofifa.net/players/236/264/22_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,76,79,Club América,https://cdn.sofifa.net/teams/1879/30.png,€9M,€39K,1918,Right,1,3,2,Medium/ High,Normal (170-185),No,<span class="pos pos28">SUB,6-Jan-21,nan,2024,175cm,74kg,€16M,5,nan
214491,22 L. Quiñones,30,https://cdn.sofifa.net/players/214/491/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,76,76,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€7M,€43K,1918,Left,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos12">RM,1-Jan-16,nan,2023,178cm,66kg,€11.2M,23,nan
215057,I. Marcone,32,https://cdn.sofifa.net/players/215/057/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,76,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,€5M,€14K,1917,Right,1,3,3,Low/ High,Normal (170-185),No,<span class="pos pos10">CDM,18-Jun-22,nan,2024,182cm,79kg,€7.5M,23,nan
240458,Ander Guevara,24,https://cdn.sofifa.net/players/240/458/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,81,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€11.5M,€26K,1917,Right,1,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,1-Jul-17,nan,2024,180cm,73kg,€25M,16,nan
198368,22 Tomás Pina,33,https://cdn.sofifa.net/players/198/368/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,76,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,€3.7M,€21K,1916,Right,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos10">CDM,12-Aug-18,nan,2022,184cm,78kg,€7.8M,8,nan
224151,H. Martín,29,https://cdn.sofifa.net/players/224/151/23_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,76,76,,https://cdn.sofifa.net/flags/mx.png,€ 0,€ 0,1915,Right,1,3,3,High/ Low,Stocky (170-185),Yes,<span class="pos pos28">SUB,nan,nan,nan,177cm,83kg,nan,20,nan
207939,22 G. Pizarro,31,https://cdn.sofifa.net/players/207/939/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,76,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€5M,€39K,1913,Right,1,3,2,Medium/ High,Lean (185+),Yes,<span class="pos pos13">RCM,2-Jul-18,nan,2023,185cm,78kg,€8M,19,nan
175379,22 Pedro León,34,https://cdn.sofifa.net/players/175/379/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,76,CF Fuenlabrada,https://cdn.sofifa.net/teams/110065/30.png,€3.5M,€9K,1911,Right,2,3,4,Medium/ Low,Normal (170-185),Yes,<span class="pos pos12">RM,1-Aug-21,nan,2022,183cm,73kg,€5.4M,14,nan
192641,K. Vogt,30,https://cdn.sofifa.net/players/192/641/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,76,76,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€6M,€29K,1911,Right,2,3,2,High/ Medium,Normal (185+),Yes,<span class="pos pos4">RCB,1-Jul-16,nan,2025,194cm,87kg,€10.2M,22,nan
239335,Óscar,24,https://cdn.sofifa.net/players/239/335/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,81,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€11.5M,€22K,1911,Right,1,3,3,High/ Medium,Normal (170-185),No,<span class="pos pos14">CM,nan,<a href="/team/481/sevilla-fc/">Sevilla FC</a>,30-Jun-23,174cm,68kg,nan,5,nan
240017,A. Skov Olsen,22,https://cdn.sofifa.net/players/240/017/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,76,83,Club Brugge KV,https://cdn.sofifa.net/teams/231/30.png,€15M,€21K,1910,Left,1,4,4,Medium/ Low,Normal (185+),No,<span class="pos pos12">RM,29-Jan-22,nan,2026,188cm,75kg,€24M,7,nan
183895,M. Moralez,35,https://cdn.sofifa.net/players/183/895/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,76,New York City FC,https://cdn.sofifa.net/teams/112828/30.png,€3.1M,€7K,1910,Right,2,4,4,High/ High,Normal (170-),Yes,<span class="pos pos18">CAM,15-Feb-17,nan,2022,158cm,56kg,€4.7M,10,nan
216497,M. Philipp,28,https://cdn.sofifa.net/players/216/497/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,76,76,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€7.5M,€45K,1910,Right,2,4,3,Medium/ Low,Lean (170-185),Yes,<span class="pos pos28">SUB,16-Jun-21,nan,2025,183cm,79kg,€12.8M,17,nan
239770,N. Casale,24,https://cdn.sofifa.net/players/239/770/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,84,Lazio,https://cdn.sofifa.net/teams/46/30.png,€15.5M,€33K,1909,Right,1,3,2,Medium/ High,Normal (185+),No,<span class="pos pos28">SUB,8-Jul-22,nan,2027,191cm,80kg,€29.5M,15,nan
176949,18 B. Ruíz,31,https://cdn.sofifa.net/players/176/949/18_60.png,Costa Rica,https://cdn.sofifa.net/flags/cr.png,76,76,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€7M,€20K,1909,Left,3,2,4,Medium/ Medium,Lean (185+),No,<span class="pos pos28">SUB,7-Jul-15,nan,2018,188cm,78kg,€14M,20,nan
235634,G. Konan,26,https://cdn.sofifa.net/players/235/634/23_60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png,76,78,Al Nassr,https://cdn.sofifa.net/teams/112139/30.png,€8.5M,€33K,1908,Left,1,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos7">LB,6-Jul-22,nan,2025,176cm,71kg,€15.1M,87,nan
221634,L. Acosta,28,https://cdn.sofifa.net/players/221/634/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,76,FC Cincinnati,https://cdn.sofifa.net/teams/113149/30.png,€7.5M,€10K,1907,Right,1,3,5,High/ Medium,Normal (170-),Yes,<span class="pos pos18">CAM,17-Mar-21,nan,2023,161cm,59kg,€10.9M,10,nan
175254,22 F. Caicedo,32,https://cdn.sofifa.net/players/175/254/22_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,76,76,Inter,https://cdn.sofifa.net/teams/44/30.png,€6M,€19K,1907,Left,2,3,3,High/ Medium,Stocky (170-185),No,<span class="pos pos28">SUB,nan,<a href="/team/110556/genoa/">Genoa</a>,30-Jun-22,183cm,82kg,nan,88,nan
240744,M. Ojeda,23,https://cdn.sofifa.net/players/240/744/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,82,Godoy Cruz,https://cdn.sofifa.net/teams/111706/30.png,€12M,€10K,1906,Left,1,4,3,High/ Medium,Normal (170-185),No,<span class="pos pos12">RM,17-Aug-20,nan,2023,179cm,78kg,€20.4M,11,nan
215441,S. Guirassy,26,https://cdn.sofifa.net/players/215/441/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,76,79,Stade Rennais FC,https://cdn.sofifa.net/teams/74/30.png,€10M,€44K,1903,Right,2,3,3,High/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,27-Aug-20,nan,2025,187cm,82kg,€19.8M,9,nan
254566,P. Wimmer,21,https://cdn.sofifa.net/players/254/566/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,76,85,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€17M,€30K,1903,Right,1,4,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos12">RM,1-Jul-22,nan,2027,182cm,77kg,€32.3M,39,nan
238050,C. Ejuke,24,https://cdn.sofifa.net/players/238/050/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,76,81,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€11.5M,€25K,1902,Right,1,3,4,High/ High,Normal (170-185),No,<span class="pos pos16">LM,28-Aug-20,nan,2024,174cm,72kg,€20.4M,40,nan
232862,S. Nakajima,27,https://cdn.sofifa.net/players/232/862/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,76,76,FC Porto,https://cdn.sofifa.net/teams/236/30.png,€8M,€14K,1901,Right,1,4,4,High/ Low,Normal (170-),Yes,<span class="pos pos29">RES,5-Jul-19,nan,2024,165cm,67kg,€16M,50,nan
212230,Iuri Medeiros,27,https://cdn.sofifa.net/players/212/230/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,76,76,SC Braga,https://cdn.sofifa.net/teams/1896/30.png,€8M,€16K,1900,Left,2,3,4,High/ Medium,Lean (170-185),No,<span class="pos pos12">RM,3-Aug-20,nan,2026,174cm,64kg,€16M,45,nan
205257,N. Sliti,29,https://cdn.sofifa.net/players/205/257/23_60.png,Tunisia,https://cdn.sofifa.net/flags/tn.png,76,76,Ettifaq FC,https://cdn.sofifa.net/teams/112096/30.png,€7.5M,€30K,1899,Right,1,3,4,Medium/ Medium,Stocky (170-185),No,<span class="pos pos16">LM,11-Aug-19,nan,2023,173cm,78kg,€12.4M,10,nan
253537,22 B. Castillo,22,https://cdn.sofifa.net/players/253/537/22_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,76,81,Barcelona Sporting Club,https://cdn.sofifa.net/teams/110981/30.png,€11M,€1K,1898,Right,1,2,3,High/ Medium,Lean (170-185),No,<span class="pos pos3">RB,1-Jan-18,nan,2025,171cm,64kg,€25M,26,nan
216549,A. Sørloth,26,https://cdn.sofifa.net/players/216/549/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,76,78,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€9.5M,€48K,1896,Left,1,4,3,High/ Medium,Normal (185+),Yes,<span class="pos pos12">RM,nan,nan,nan,194cm,90kg,€16.9M,19,nan
188081,22 Alex Teixeira,31,https://cdn.sofifa.net/players/188/081/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,76,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€6M,€40K,1896,Right,3,4,4,High/ Low,Normal (170-185),No,<span class="pos pos27">LW,10-Aug-21,nan,2023,173cm,68kg,€12M,90,nan
234570,Jota,23,https://cdn.sofifa.net/players/234/570/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,76,83,Celtic,https://cdn.sofifa.net/teams/78/30.png,€15M,€46K,1896,Right,1,4,5,High/ Medium,Normal (170-185),Yes,<span class="pos pos23">RW,31-Aug-21,nan,2027,175cm,67kg,€30M,17,nan
231554,J. Justin,24,https://cdn.sofifa.net/players/231/554/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,76,79,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€9.5M,€52K,1895,Right,1,4,3,High/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,28-Jun-19,nan,2026,183cm,80kg,€18.8M,2,nan
230463,Simão Acunha,34,https://cdn.sofifa.net/players/230/463/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,76,Clube Atlético Mineiro,https://cdn.sofifa.net/teams/1035/30.png,€3.5M,€33K,1894,Right,1,2,4,High/ Low,Lean (170-185),No,<span class="pos pos18">CAM,20-Jun-22,nan,2025,178cm,71kg,€6.3M,18,nan
206058,M. De Sciglio,29,https://cdn.sofifa.net/players/206/058/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,76,Juventus,https://cdn.sofifa.net/teams/45/30.png,€6.5M,€75K,1894,Right,2,4,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,20-Jul-17,nan,2025,182cm,78kg,€11.1M,2,nan
241522,J. Wind,23,https://cdn.sofifa.net/players/241/522/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,76,82,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€12M,€38K,1893,Right,1,3,3,High/ Medium,Normal (185+),No,<span class="pos pos28">SUB,31-Jan-22,nan,2026,190cm,82kg,€22.8M,23,nan
251412,S. Weissman,26,https://cdn.sofifa.net/players/251/412/23_60.png,Israel,https://cdn.sofifa.net/flags/il.png,76,79,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€10M,€25K,1892,Right,1,4,3,High/ Medium,Stocky (170-185),No,<span class="pos pos25">ST,31-Aug-20,nan,2024,174cm,79kg,€22.8M,9,nan
244675,Sancet,22,https://cdn.sofifa.net/players/244/675/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,85,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€17M,€24K,1892,Right,1,4,4,Medium/ Medium,Lean (185+),No,<span class="pos pos18">CAM,1-Jul-17,nan,2024,188cm,72kg,€39.1M,8,nan
228747,O. Idrissi,26,https://cdn.sofifa.net/players/228/747/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,76,77,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,€9M,€13K,1891,Right,1,2,4,High/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,27-Jul-22,nan,2023,175cm,78kg,€14.2M,26,nan
167397,Falcao,36,https://cdn.sofifa.net/players/167/397/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,76,76,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,€2.6M,€17K,1891,Right,3,4,3,High/ Medium,Normal (170-185),Yes,<span class="pos pos25">ST,4-Sep-21,nan,2023,177cm,72kg,€5.5M,3,nan
237629,A. Maier,23,https://cdn.sofifa.net/players/237/629/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,76,82,FC Augsburg,https://cdn.sofifa.net/teams/100409/30.png,€12M,€23K,1890,Right,1,3,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos22">LF,24-May-22,nan,2025,186cm,79kg,€24M,10,nan
234913,C. Fassnacht,28,https://cdn.sofifa.net/players/234/913/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,76,76,BSC Young Boys,https://cdn.sofifa.net/teams/900/30.png,€7.5M,€24K,1887,Right,1,3,3,High/ Medium,Lean (185+),No,<span class="pos pos12">RM,20-Jun-17,nan,2023,185cm,77kg,€11.3M,16,nan
243237,L. Pellegrini,23,https://cdn.sofifa.net/players/243/237/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,82,Juventus,https://cdn.sofifa.net/teams/45/30.png,€11M,€61K,1885,Left,1,4,3,High/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,1-Jul-19,nan,2025,178cm,72kg,€20.9M,17,nan
235424,D. Samassékou,26,https://cdn.sofifa.net/players/235/424/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,76,79,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€9M,€29K,1885,Right,2,3,3,Low/ High,Lean (170-185),Yes,<span class="pos pos10">CDM,15-Aug-19,nan,2024,175cm,70kg,€16M,18,nan
229153,L. García,24,https://cdn.sofifa.net/players/229/153/23_60.png,Trinidad and Tobago,https://cdn.sofifa.net/flags/tt.png,76,80,AEK Athens,https://cdn.sofifa.net/teams/278/30.png,€11M,€1K,1883,Left,1,3,4,High/ Medium,Stocky (170-185),No,<span class="pos pos23">RW,16-Sep-20,nan,2025,182cm,78kg,€25M,7,nan
242641,R. Aït Nouri,21,https://cdn.sofifa.net/players/242/641/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,76,86,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€16M,€43K,1882,Left,1,3,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos7">LB,9-Jul-21,nan,2026,180cm,70kg,€33.6M,3,nan
201508,22 G. Ramírez,30,https://cdn.sofifa.net/players/201/508/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,76,76,AC Monza,https://cdn.sofifa.net/teams/111811/30.png,€7M,€6K,1882,Left,2,3,4,Medium/ Low,Lean (170-185),No,<span class="pos pos28">SUB,7-Dec-21,nan,2022,183cm,78kg,€11.2M,21,nan
235945,Marc Roca,25,https://cdn.sofifa.net/players/235/945/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,79,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€9M,€33K,1881,Left,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos11">LDM,1-Jul-22,nan,2026,184cm,77kg,€17.8M,8,nan
191180,J. Pastore,33,https://cdn.sofifa.net/players/191/180/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,76,Elche CF,https://cdn.sofifa.net/teams/468/30.png,€4.7M,€20K,1879,Right,3,4,4,High/ Low,Lean (185+),Yes,<span class="pos pos28">SUB,4-Sep-21,nan,2023,187cm,78kg,€9.9M,15,nan
227476,22 Soares,30,https://cdn.sofifa.net/players/227/476/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,76,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€7.5M,€2K,1878,Right,1,3,3,Medium/ Medium,Normal (185+),No,<span class="pos pos25">ST,30-Jun-21,nan,2023,187cm,82kg,€15.8M,29,nan
236920,J. Kluivert,23,https://cdn.sofifa.net/players/236/920/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,76,81,Roma,https://cdn.sofifa.net/teams/52/30.png,€11.5M,€50K,1878,Right,1,4,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-18,nan,2023,172cm,66kg,€20.4M,12,nan
192123,C. Wood,30,https://cdn.sofifa.net/players/192/123/23_60.png,New Zealand,https://cdn.sofifa.net/flags/nz.png,76,76,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€7.5M,€77K,1877,Right,1,3,2,High/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,13-Jan-22,nan,2024,191cm,92kg,€14.3M,20,nan
254488,22 Jean Pyerre,23,https://cdn.sofifa.net/players/254/488/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,82,GZT Giresunspor,https://cdn.sofifa.net/teams/112120/30.png,€12M,€14K,1873,Right,1,3,3,Medium/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,2-Feb-22,nan,2022,183cm,72kg,€26.4M,88,nan
244778,Trincão,22,https://cdn.sofifa.net/players/244/778/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,76,83,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€15M,€95K,1872,Left,1,2,4,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,nan,<a href="/team/241/fc-barcelona/">FC Barcelona</a>,30-Jun-23,184cm,76kg,nan,17,nan
53769,13 Deco,34,https://cdn.sofifa.net/players/053/769/13_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,76,76,Fluminense,https://cdn.sofifa.net/teams/567/30.png,€2.1M,€20K,1872,Right,2,3,4,Medium/ Medium,Normal (170-),Yes,<span class="pos pos28">SUB,14-May-10,nan,2013,174cm,73kg,nan,20,nan
209329,22 Dória,26,https://cdn.sofifa.net/players/209/329/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,79,Santos Laguna,https://cdn.sofifa.net/teams/110144/30.png,€8.5M,€20K,1871,Left,1,3,2,High/ Medium,Normal (185+),No,<span class="pos pos6">LCB,29-Jul-18,nan,2025,188cm,82kg,€15.1M,21,nan
205525,21 Bernard,27,https://cdn.sofifa.net/players/205/525/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,76,Everton,https://cdn.sofifa.net/teams/7/30.png,€8M,€66K,1869,Right,2,4,4,Medium/ Medium,Lean (170-),Yes,<span class="pos pos28">SUB,9-Aug-18,nan,2022,164cm,60kg,€15.2M,20,nan
159261,F. Quagliarella,39,https://cdn.sofifa.net/players/159/261/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,76,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€2.6M,€16K,1868,Right,2,4,4,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-16,nan,2023,180cm,79kg,€4.7M,27,nan
246791,M. Solomon,22,https://cdn.sofifa.net/players/246/791/23_60.png,Israel,https://cdn.sofifa.net/flags/il.png,76,85,Fulham,https://cdn.sofifa.net/teams/144/30.png,€17M,€ 900,1862,Right,1,4,4,High/ High,Normal (170-),No,<span class="pos pos28">SUB,nan,<a href="/team/101059/shakhtar-donetsk/">Shakhtar Donetsk</a>,30-Jun-23,170cm,67kg,nan,11,nan
240359,O. Alderete,25,https://cdn.sofifa.net/players/240/359/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,76,80,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€9.5M,€25K,1862,Left,1,3,2,Medium/ Medium,Normal (185+),No,<span class="pos pos29">RES,5-Oct-20,nan,2025,188cm,77kg,€16.9M,52,nan
201046,R. Saponara,30,https://cdn.sofifa.net/players/201/046/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,76,Fiorentina,https://cdn.sofifa.net/teams/110374/30.png,€7M,€50K,1862,Right,2,4,4,Medium/ Medium,Normal (170-185),No,<span class="pos pos27">LW,2-Jul-18,nan,2023,184cm,73kg,€11.9M,8,nan
213814,F. Di Francesco,28,https://cdn.sofifa.net/players/213/814/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,76,Lecce,https://cdn.sofifa.net/teams/347/30.png,€7.5M,€20K,1861,Right,1,4,4,High/ Low,Lean (170-185),No,<span class="pos pos27">LW,31-Jul-22,nan,2025,171cm,75kg,€13.5M,11,nan
20775,22 Quaresma,37,https://cdn.sofifa.net/players/020/775/22_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,76,76,Vitória de Guimarães,https://cdn.sofifa.net/teams/1887/30.png,€2.4M,€10K,1860,Right,3,4,5,Medium/ Low,Normal (170-185),Yes,<span class="pos pos28">SUB,7-Sep-20,nan,2022,175cm,68kg,€5M,7,nan
240953,N. Tenaglia,26,https://cdn.sofifa.net/players/240/953/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,79,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,€9M,€15K,1860,Right,1,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos3">RB,nan,<a href="/team/112670/club-atletico-talleres/">Club Atlético Talleres</a>,30-Jun-23,181cm,70kg,nan,14,nan
247641,Tetê,22,https://cdn.sofifa.net/players/247/641/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,86,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€17M,€1K,1860,Left,1,3,4,High/ Medium,Normal (170-185),No,<span class="pos pos23">RW,nan,<a href="/team/101059/shakhtar-donetsk/">Shakhtar Donetsk</a>,30-Jun-23,175cm,72kg,nan,20,nan
198951,C. Bakambu,31,https://cdn.sofifa.net/players/198/951/23_60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png,76,76,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€6.5M,€38K,1860,Right,2,3,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,13-Jan-22,nan,2024,182cm,73kg,€12.4M,13,nan
251353,K. Laba,30,https://cdn.sofifa.net/players/251/353/23_60.png,Togo,https://cdn.sofifa.net/flags/tg.png,76,76,Al Ain FC,https://cdn.sofifa.net/teams/111701/30.png,€7.5M,€1K,1859,Right,1,4,3,High/ Low,Normal (170-185),No,<span class="pos pos25">ST,1-Jul-19,nan,2024,183cm,82kg,€16.5M,9,nan
226229,T. Kehrer,25,https://cdn.sofifa.net/players/226/229/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,76,79,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€9M,€54K,1857,Right,3,5,2,Medium/ Medium,Lean (185+),Yes,<span class="pos pos28">SUB,16-Aug-18,nan,2023,186cm,76kg,€17.3M,24,nan
